STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,REF_AREA,Reference area,ACTIVITY,Economic activity,COUNTERPART_AREA,Counterpart area,UNIT_MEASURE,Unit of measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",ROU,Romania,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2021,,72.074,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",HRV,Croatia,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2021,,67.176,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",CYP,Cyprus,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2021,,60.996,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",MLT,Malta,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2021,,55.165,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",GRC,Greece,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2022,,71.374,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",FIN,Finland,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2022,,73.611,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",FRA,France,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2022,,76.093,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",CZE,Czechia,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2022,,67.501,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",AUT,Austria,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2022,,68.932,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",EST,Estonia,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2022,,60.601,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",DEU,Germany,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2022,,73.935,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",BEL,Belgium,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2022,,64.685,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",DNK,Denmark,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2022,,70.869,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,GFCF_VA_SH,"Value added in gross fixed capital formation, value added origin shares",BEL,Belgium,_T,Total - All activities,D,Domestic (home or reference area),PT_GFCF_VA,Percentage of value added in gross fixed capital formation,A,Annual,1997,,53.939,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,GFCF_VA_SH,"Value added in gross fixed capital formation, value added origin shares",AUT,Austria,_T,Total - All activities,D,Domestic (home or reference area),PT_GFCF_VA,Percentage of value added in gross fixed capital formation,A,Annual,1997,,61.021,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,GFCF_VA_SH,"Value added in gross fixed capital formation, value added origin shares",HRV,Croatia,_T,Total - All activities,D,Domestic (home or reference area),PT_GFCF_VA,Percentage of value added in gross fixed capital formation,A,Annual,1996,,59.229,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,GFCF_VA_SH,"Value added in gross fixed capital formation, value added origin shares",ROU,Romania,_T,Total - All activities,D,Domestic (home or reference area),PT_GFCF_VA,Percentage of value added in gross fixed capital formation,A,Annual,1996,,66.736,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,GFCF_VA_SH,"Value added in gross fixed capital formation, value added origin shares",MLT,Malta,_T,Total - All activities,D,Domestic (home or reference area),PT_GFCF_VA,Percentage of value added in gross fixed capital formation,A,Annual,1996,,49.817,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,GFCF_VA_SH,"Value added in gross fixed capital formation, value added origin shares",BGR,Bulgaria,_T,Total - All activities,D,Domestic (home or reference area),PT_GFCF_VA,Percentage of value added in gross fixed capital formation,A,Annual,1996,,53.662,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,GFCF_VA_SH,"Value added in gross fixed capital formation, value added origin shares",CYP,Cyprus,_T,Total - All activities,D,Domestic (home or reference area),PT_GFCF_VA,Percentage of value added in gross fixed capital formation,A,Annual,1996,,54.127,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",ROU,Romania,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2022,,69.997,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",SWE,Sweden,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2020,,78.347,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",ITA,Italy,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2020,,81.468,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",PRT,Portugal,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2020,,74.818,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",LVA,Latvia,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2020,,67.927,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",ESP,Spain,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2020,,81.649,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",HUN,Hungary,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2020,,64.787,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",SVK,Slovak Republic,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2020,,66.294,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",POL,Poland,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2020,,70.807,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",LTU,Lithuania,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2020,,64.327,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",SVN,Slovenia,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2020,,66.822,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",NLD,Netherlands,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2020,,72.274,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",GRC,Greece,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2020,,77.245,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",LUX,Luxembourg,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2020,,59.981,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",IRL,Ireland,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2020,,57.263,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",IRL,Ireland,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2017,,59.553,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",LUX,Luxembourg,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2017,,58.538,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",GRC,Greece,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2017,,78.068,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",LTU,Lithuania,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2017,,63.379,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",NLD,Netherlands,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2017,,72.287,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",DEU,Germany,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2017,,77.986,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",ITA,Italy,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2017,,80.589,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",HUN,Hungary,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2017,,65.1,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,CONS_VA_SH,"Value added in consumption, value added origin shares",LVA,Latvia,_T,Total - All activities,D,Domestic (home or reference area),PT_CONS_VA,Percentage of value added in consumption,A,Annual,2017,,67.031,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,GFCF_VA_SH,"Value added in gross fixed capital formation, value added origin shares",POL,Poland,_T,Total - All activities,D,Domestic (home or reference area),PT_GFCF_VA,Percentage of value added in gross fixed capital formation,A,Annual,1995,,71.54,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,GFCF_VA_SH,"Value added in gross fixed capital formation, value added origin shares",FRA,France,_T,Total - All activities,D,Domestic (home or reference area),PT_GFCF_VA,Percentage of value added in gross fixed capital formation,A,Annual,1995,,78.201,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,GFCF_VA_SH,"Value added in gross fixed capital formation, value added origin shares",FIN,Finland,_T,Total - All activities,D,Domestic (home or reference area),PT_GFCF_VA,Percentage of value added in gross fixed capital formation,A,Annual,1995,,63.523,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,GFCF_VA_SH,"Value added in gross fixed capital formation, value added origin shares",DEU,Germany,_T,Total - All activities,D,Domestic (home or reference area),PT_GFCF_VA,Percentage of value added in gross fixed capital formation,A,Annual,1995,,79.899,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,GFCF_VA_SH,"Value added in gross fixed capital formation, value added origin shares",CZE,Czechia,_T,Total - All activities,D,Domestic (home or reference area),PT_GFCF_VA,Percentage of value added in gross fixed capital formation,A,Annual,1995,,59.742,,0,Units
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, shares",I,GFCF_VA_SH,"Value added in gross fixed capital formation, value added origin shares",GRC,Greece,_T,Total - All activities,D,Domestic (home or reference area),PT_GFCF_VA,Percentage of value added in gross fixed capital formation,A,Annual,1995,,72.549,,0,Units
