spec_version,country,eurostat_geo,year,euro_adoption_year,in_euro_area_year,short_rate_available,short_rate_percent,short_rate_ratio,short_rate_source_dataset,short_rate_source_geo,short_rate_source_rule,fallback_reason,source_priority,source_obs_count,missing_reason,attempted_sources
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVK,SK,2019,2009,True,True,-0.356990000,-0.003569900,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVK,SK,2020,2009,True,True,-0.427300000,-0.004273000,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVK,SK,2021,2009,True,True,-0.549030000,-0.005490300,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVK,SK,2022,2009,True,True,0.348280000,0.003482800,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVK,SK,2023,2009,True,True,3.433320000,0.034333200,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVK,SK,2024,2009,True,True,3.572410000,0.035724100,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVN,SI,2001,2007,False,True,10.871150000,0.108711500,irt_h_mr3_a,SI,local_pre_euro,fallback_harmonised_local_annual_gap_in_irt_st_a,2,1,,irt_st_a:SI;irt_h_mr3_a:SI
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVN,SI,2002,2007,False,True,8.026580000,0.080265800,irt_h_mr3_a,SI,local_pre_euro,fallback_harmonised_local_annual_gap_in_irt_st_a,2,1,,irt_st_a:SI;irt_h_mr3_a:SI
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVN,SI,2003,2007,False,True,6.775950000,0.067759500,irt_h_mr3_a,SI,local_pre_euro,fallback_harmonised_local_annual_gap_in_irt_st_a,2,1,,irt_st_a:SI;irt_h_mr3_a:SI
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVN,SI,2004,2007,False,True,4.660050000,0.046600500,irt_h_mr3_a,SI,local_pre_euro,fallback_harmonised_local_annual_gap_in_irt_st_a,2,1,,irt_st_a:SI;irt_h_mr3_a:SI
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVN,SI,2005,2007,False,True,4.034030000,0.040340300,irt_h_mr3_a,SI,local_pre_euro,fallback_harmonised_local_annual_gap_in_irt_st_a,2,1,,irt_st_a:SI;irt_h_mr3_a:SI
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVN,SI,2006,2007,False,True,3.579530000,0.035795300,irt_h_mr3_a,SI,local_pre_euro,fallback_harmonised_local_annual_gap_in_irt_st_a,2,1,,irt_st_a:SI;irt_h_mr3_a:SI
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVN,SI,2007,2007,True,True,4.277560000,0.042775600,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVN,SI,2008,2007,True,True,4.643860000,0.046438600,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVN,SI,2009,2007,True,True,1.218480000,0.012184800,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVN,SI,2010,2007,True,True,0.814350000,0.008143500,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVN,SI,2011,2007,True,True,1.393350000,0.013933500,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVN,SI,2012,2007,True,True,0.573710000,0.005737100,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVN,SI,2013,2007,True,True,0.220470000,0.002204700,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVN,SI,2014,2007,True,True,0.208520000,0.002085200,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVN,SI,2015,2007,True,True,-0.020220000,-0.000202200,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVN,SI,2016,2007,True,True,-0.264750000,-0.002647500,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVN,SI,2017,2007,True,True,-0.329050000,-0.003290500,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVN,SI,2018,2007,True,True,-0.322090000,-0.003220900,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVN,SI,2019,2007,True,True,-0.356990000,-0.003569900,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVN,SI,2020,2007,True,True,-0.427300000,-0.004273000,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVN,SI,2021,2007,True,True,-0.549030000,-0.005490300,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVN,SI,2022,2007,True,True,0.348280000,0.003482800,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVN,SI,2023,2007,True,True,3.433320000,0.034333200,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVN,SI,2024,2007,True,True,3.572410000,0.035724100,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SWE,SE,2001,,False,True,4.124840000,0.041248400,irt_st_a,SE,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:SE
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SWE,SE,2002,,False,True,4.267600000,0.042676000,irt_st_a,SE,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:SE
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SWE,SE,2003,,False,True,3.243560000,0.032435600,irt_st_a,SE,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:SE
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SWE,SE,2004,,False,True,2.305360000,0.023053600,irt_st_a,SE,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:SE
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SWE,SE,2005,,False,True,1.887730000,0.018877300,irt_st_a,SE,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:SE
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SWE,SE,2006,,False,True,2.563710000,0.025637100,irt_st_a,SE,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:SE
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SWE,SE,2007,,False,True,3.875800000,0.038758000,irt_st_a,SE,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:SE
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SWE,SE,2008,,False,True,4.769050000,0.047690500,irt_st_a,SE,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:SE
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SWE,SE,2009,,False,True,0.916930000,0.009169300,irt_st_a,SE,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:SE
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SWE,SE,2010,,False,True,0.934140000,0.009341400,irt_st_a,SE,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:SE
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SWE,SE,2011,,False,True,2.455170000,0.024551700,irt_st_a,SE,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:SE
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SWE,SE,2012,,False,True,2.002320000,0.020023200,irt_st_a,SE,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:SE
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SWE,SE,2013,,False,True,1.194020000,0.011940200,irt_st_a,SE,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:SE
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SWE,SE,2014,,False,True,0.657900000,0.006579000,irt_st_a,SE,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:SE
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SWE,SE,2015,,False,True,-0.201650000,-0.002016500,irt_st_a,SE,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:SE
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SWE,SE,2016,,False,True,-0.492430000,-0.004924300,irt_st_a,SE,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:SE
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SWE,SE,2017,,False,True,-0.502150000,-0.005021500,irt_st_a,SE,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:SE
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SWE,SE,2018,,False,True,-0.395130000,-0.003951300,irt_st_a,SE,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:SE
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SWE,SE,2019,,False,True,-0.029330000,-0.000293300,irt_st_a,SE,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:SE
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SWE,SE,2020,,False,True,0.077570000,0.000775700,irt_st_a,SE,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:SE
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SWE,SE,2021,,False,True,-0.043090000,-0.000430900,irt_st_a,SE,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:SE
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SWE,SE,2022,,False,True,1.034790000,0.010347900,irt_st_a,SE,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:SE
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SWE,SE,2023,,False,True,3.701460000,0.037014600,irt_st_a,SE,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:SE
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SWE,SE,2024,,False,True,3.524470000,0.035244700,irt_st_a,SE,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:SE
