country,year,tiva2022_gfcf_import_content_raw,trade_z,liq_fa_net_worth_raw,liq_z,real_ppp_gdp_pc_2020pps,log_real_ppp_gdp_pc_raw,log_gdp_pc_z
LUX,2022,0.62359,1.92631284843,-0.868348207769,0.412022313581,79339.089456,11.2814862175,2.79214766639
LUX,2023,,,-0.83445878062,0.469270205011,77933.975504,11.2636172793,2.74557359612
LUX,2024,,,-0.846221236176,0.449400415662,76980.616592,11.2513089366,2.71349280803
LVA,1995,0.45232,0.227978607015,-0.612933809037,0.843482417753,6544.849972,8.78643375554,-3.71102266024
LVA,1996,0.479,0.492540746099,-0.726583720319,0.651498712824,6770.693092,8.82035873762,-3.62259969514
LVA,1997,0.48952,0.596858351165,-0.779491946585,0.562123215869,7463.487774,8.91777811397,-3.36868327169
LVA,1998,0.51145,0.814318910014,-0.697626269922,0.700415236821,8029.559372,8.99088493271,-3.17813573749
LVA,1999,0.49164,0.617880530133,-0.701607135037,0.693690539678,8324.200998,9.02692233403,-3.08420690735
LVA,2000,0.479,0.492540746099,-0.610667617011,0.847310594442,8894.036648,9.09313629159,-2.91162510772
LVA,2001,0.4885,0.586743906567,-0.461741194921,1.0988853291,9589.758926,9.1684510295,-2.71532279497
LVA,2002,0.43482,0.0544464693107,-0.429082410324,1.15405435118,10447.126326,9.25408222685,-2.49213139113
LVA,2003,0.41497,-0.142388555457,-0.429015854023,1.15416678176,11437.908458,9.34468842112,-2.25597302453
LVA,2004,0.42087,-0.0838834347453,-0.369288582954,1.25506138569,12573.815706,9.43937181208,-2.0091877453
LVA,2005,0.44428,0.148252984893,-0.271401462172,1.42041771462,14186.29376,9.56003154929,-1.69469703436
LVA,2006,0.43593,0.0654533649023,-0.249048597517,1.45817740773,16150.710676,9.68971933239,-1.35667538726
LVA,2007,0.38942,-0.395745476506,-0.233318204553,1.48475005602,17975.648554,9.79677326283,-1.07764720874
LVA,2008,0.35026,-0.784060820079,-0.214546591138,1.51646010181,17552.192704,9.77293416149,-1.13978206915
LVA,2009,0.30115,-1.27104157909,-0.246976627949,1.46167749312,14982.808986,9.61465875525,-1.55231524871
LVA,2010,0.3738,-0.55063530456,-0.391100715904,1.21821512643,14741.700544,9.59843552842,-1.59459989358
LVA,2011,0.42512,-0.0417399155885,-0.374423054682,1.24638795256,15473.181316,9.64686356664,-1.4683757817
LVA,2012,0.4533,0.237696406727,-0.428148315304,1.15563227606,16809.001548,9.72966982833,-1.25254736443
LVA,2013,0.46031,0.30720842303,-0.492708096559,1.04657432912,17339.105538,9.76071966527,-1.1716182532
LVA,2014,0.43047,0.0113113379384,-0.517320813497,1.00499716876,17867.118388,9.79071734098,-1.09343152264
LVA,2015,0.41378,-0.154188740821,-0.617706144211,0.835420725687,18701.901476,9.83638048088,-0.974413914411
LVA,2016,0.41831,-0.109268707461,-0.680825530039,0.728795974227,19354.964498,9.87070422876,-0.884951595654
LVA,2017,0.42453,-0.0475904276597,-0.703652597715,0.69023523119,20200.4124,9.91345829902,-0.773516262994
LVA,2018,0.42549,-0.0380709503913,-0.720232724999,0.662227164766,21234.062902,9.96336191189,-0.643446174544
LVA,2019,0.4211,-0.0816027266498,-0.728481076876,0.648293593371,21523.267564,9.97688984123,-0.608186623913
LVA,2020,0.40515,-0.239764875015,-0.82650397101,0.482707908601,20911.4,9.94804974379,-0.683356212009
LVA,2021,0.43719,0.077947678817,-0.872202157119,0.405512009557,22554.408698,10.0236858335,-0.486216319496
LVA,2022,0.44044,0.110175075819,-0.8305924015,0.47580150609,22966.781506,10.0418041686,-0.438992214627
LVA,2023,,,-0.833910454401,0.470196467934,22807.227524,10.0348327614,-0.457162673633
LVA,2024,,,-0.917414266843,0.329137217579,23002.121772,10.0433417416,-0.434984643861
MLT,1995,0.49756,0.676583973288,-1.39898527236,-0.484359113228,,,
MLT,1996,0.50183,0.718925814888,-1.52785251619,-0.702048776482,,,
MLT,1997,0.47795,0.482128817837,-1.61059563005,-0.841823012789,,,
MLT,1998,0.48312,0.533395169376,-1.62789009271,-0.871037773961,,,
MLT,1999,0.4928,0.629383231832,-1.70569299862,-1.00246673826,,,
MLT,2000,0.51584,0.857850686273,-1.59700708248,-0.818868487981,19880.481621,9.89749370633,-0.815126797075
MLT,2001,0.44014,0.107200239173,-1.69989661468,-0.992675166474,19380.747386,9.87203544951,-0.881481866883
MLT,2002,0.41075,-0.184234590949,-1.75176209123,-1.08028919303,19764.888143,9.89166231637,-0.830325885157
MLT,2003,0.41818,-0.110557803341,-1.85603202068,-1.25642771477,20360.737397,9.92136368794,-0.752911449514
MLT,2004,0.44021,0.107894367724,-1.87574253397,-1.28972380207,20306.453167,9.91869400451,-0.759869782566
MLT,2005,0.45955,0.299672170193,-2.00183100238,-1.50271940444,20759.886147,9.94077785302,-0.70230985929
MLT,2006,0.51859,0.885120022198,-1.92493402223,-1.37282077997,21170.530381,9.96036541724,-0.651256316982
MLT,2007,0.55367,1.23297758738,-1.86187740127,-1.26630205439,22156.268134,10.0058757212,-0.532637064437
MLT,2008,0.59801,1.67265844371,-1.73765733985,-1.05646266827,22981.707749,10.0424538632,-0.437298833446
MLT,2009,0.58507,1.54434382303,-1.77228195178,-1.11495247441,22490.914446,10.0208667042,-0.493564172085
MLT,2010,0.61569,1.84797548341,-1.74494316526,-1.0687702868,23772.022274,10.0762646335,-0.349173553048
MLT,2011,0.60805,1.77221631014,-1.72241496986,-1.03071441531,23903.262383,10.08177023,-0.334823621563
MLT,2012,0.59815,1.67404670081,-1.695300488,-0.984911135526,24683.678019,10.1138974952,-0.251086272848
MLT,2013,0.58584,1.55197923709,-1.63919846483,-0.890140500507,25898.686814,10.1619475442,-0.125847361994
MLT,2014,0.57401,1.434671512,-1.76979382019,-1.11074938516,27318.379088,10.2153149813,0.0132509289418
MLT,2015,0.61957,1.88645003737,-1.65477331872,-0.916450403614,29239.082873,10.2832615479,0.190348646185
MLT,2016,0.62228,1.9133227284,-1.80967940871,-1.17812632342,29749.993273,10.3005841849,0.235498822577
MLT,2017,0.58248,1.51866106665,-1.89186084543,-1.3169517437,32688.047392,10.3947647669,0.480973567389
MLT,2018,0.60339,1.7260071809,-1.76585323059,-1.10409272364,33809.176401,10.4284875358,0.568869478733
MLT,2019,0.58599,1.55346665542,-1.80082498527,-1.16316894248,33782.672924,10.4277033146,0.566825464154
MLT,2020,0.6021,1.71321538332,-1.89403581574,-1.32062582364,31931.9,10.3713607891,0.419972824464
MLT,2021,0.55686,1.26461001705,-1.80226235935,-1.16559703415,35998.108146,10.4912216646,0.732381361133
MLT,2022,0.58007,1.49476321226,-1.68090276233,-0.960589702407,35971.28535,10.49047627,0.730438545154
MLT,2023,,,-1.51188063924,-0.675068200103,38245.155949,10.5517721894,0.890201840775
MLT,2024,,,-1.47913488095,-0.619752257246,39502.95349,10.58413072,0.974541965606
NLD,1995,0.41865,-0.105897225928,-1.88262878416,-1.30135643609,28803.291776,10.2682449574,0.151209009927
NLD,1996,0.41758,-0.116507476634,-1.85331964098,-1.25184581323,29652.611408,10.297305475,0.22695310706
NLD,1997,0.42142,-0.0784295675603,-1.85796540105,-1.25969368763,30751.84854,10.3337053865,0.321826793359
NLD,1998,0.40882,-0.203372706708,-1.83969683751,-1.22883342146,31984.241716,10.3729986141,0.424241694623
NLD,1999,0.41175,-0.174318468795,-1.8497368753,-1.24579360763,33374.182884,10.4155379125,0.535117240271
NLD,2000,0.40058,-0.285081553261,-1.78428584381,-1.13523011159,34533.800084,10.449693836,0.624142137086
NLD,2001,0.36398,-0.648011624118,-1.6564425054,-0.919270085905,35072.022412,10.4651590093,0.664450971431
NLD,2002,0.3593,-0.694419075801,-1.59360391011,-0.813119661331,34933.668084,10.4612063447,0.654148642449
NLD,2003,0.39584,-0.332083972274,-1.60711088151,-0.835936383154,34804.110852,10.4574907867,0.644464314416
NLD,2004,0.39574,-0.333075584489,-1.55085566799,-0.740906970536,35381.520244,10.4739449358,0.687350841164
NLD,2005,0.39418,-0.34854473505,-1.5552427855,-0.748317931651,36017.310364,10.4917549453,0.733771318118
NLD,2006,0.39471,-0.343289190309,-1.43556151735,-0.54614572571,37232.109348,10.5249268225,0.820231370765
NLD,2007,0.40391,-0.252060866487,-1.29226125005,-0.304075002348,38593.659888,10.5608432904,0.913844996822
NLD,2008,0.38191,-0.470215553887,-1.38653214576,-0.463322604222,39257.0409,10.5778860931,0.958265805941
NLD,2009,0.3506,-0.780689338546,-1.43648490177,-0.54770555764,37625.979328,10.5354500304,0.847659336442
NLD,2010,0.32813,-1.00350460336,-1.56136804028,-0.758665050223,37927.4798,10.543431189,0.868461638191
NLD,2011,0.36104,-0.677165023252,-1.73446257925,-1.05106590226,38419.717308,10.5563260784,0.90207121672
NLD,2012,0.35938,-0.693625786029,-1.89978305521,-1.33033437787,37903.087852,10.5427878614,0.866784852202
NLD,2013,0.37087,-0.579689542473,-1.86964798435,-1.27942855236,37781.128112,10.5395650006,0.858384703149
NLD,2014,0.36041,-0.68341218021,-2.21509017472,-1.86296857274,38251.772748,10.5519451845,0.890652739895
NLD,2015,0.52292,0.928056831127,-2.29014052276,-1.9897477643,38889.962076,10.568491452,0.933779366356
NLD,2016,0.43882,0.094110957929,-2.45291075086,-2.26470822041,39622.120384,10.5871428368,0.982392826143
NLD,2017,0.44732,0.178397996243,-2.33195624756,-2.06038519535,40484.235792,10.6086679376,1.03849641466
NLD,2018,0.45402,0.244836014678,-2.26480649025,-1.94695211785,41156.014032,10.6251253444,1.08139143243
NLD,2019,0.44551,0.160449815143,-2.49972582665,-2.34379083116,41828.19214,10.6413258443,1.12361684109
NLD,2020,0.42824,-0.0108016144663,-2.86121600121,-2.95443999248,39986.8,10.5963046786,1.00627249144
NLD,2021,0.42728,-0.0203210917346,-2.59722169256,-2.50848623076,42276.0443,10.651975876,1.15137536374
NLD,2022,0.40768,-0.214677085964,-1.90783139804,-1.34393008293,43971.48462,10.691296626,1.25386200017
NLD,2023,,,-1.98543803499,-1.47502749886,43278.513376,10.6754115639,1.21245875687
NLD,2024,,,-2.01740816001,-1.52903319915,43458.853844,10.6795698808,1.22329710323
POL,1995,0.2846,-1.43515340075,-0.310797501538,1.3538677498,8979.928255,9.10274717184,-2.88657505678
POL,1996,0.30833,-1.19984382202,-0.288585205831,1.39138998609,9523.789465,9.16154810163,-2.73331476763
POL,1997,0.346,-0.826303500457,-0.331485996878,1.31891960123,10128.63775,9.2231221114,-2.57282664992
POL,1998,0.36692,-0.618858224984,-0.405474701509,1.19393379633,10598.83614,9.26849947596,-2.45455389405
POL,1999,0.35764,-0.710879838578,-0.43727437471,1.14021603265,11101.08264,9.31479791768,-2.33388041846
POL,2000,0.39142,-0.375913232197,-0.438177214866,1.13869090521,11622.223175,9.36067433526,-2.2143069177
POL,2001,0.3632,-0.655746199399,-0.41812573998,1.17256296366,11767.157165,9.3730676388,-2.18200468556
POL,2002,0.39233,-0.366889561036,-0.386465296847,1.22604553223,11996.755565,9.39239152263,-2.13163840674
POL,2003,0.43287,0.0351100311093,-0.571980480291,0.912663041768,12431.31837,9.42797424244,-2.03889467045
POL,2004,0.41746,-0.117697411292,-0.648331147218,0.783687279754,13069.41059,9.4780297092,-1.90842878603
POL,2005,0.39351,-0.355188536894,-0.648960971002,0.782623346644,13502.29924,9.510615264,-1.82349693939
POL,2006,0.4171,-0.121267215268,-0.635737203917,0.804961664109,14350.617495,9.57154825127,-1.66467959955
POL,2007,0.41808,-0.111549415557,-0.654075964121,0.773982817861,15327.367355,9.63739522555,-1.49305431483
POL,2008,0.41322,-0.159741769228,-0.370877105793,1.2523779652,15999.18184,9.68029286491,-1.38124477989
POL,2009,0.36878,-0.600414237776,-0.504460059853,1.02672226388,16401.45737,9.70512547389,-1.31652041506
POL,2010,0.37224,-0.566104455121,-0.491210219604,1.04910462557,16970.67007,9.73924184301,-1.22759861373
POL,2011,0.36785,-0.60963623138,-0.43419966138,1.14541000817,17858.45055,9.79023209535,-1.09469627961
POL,2012,0.37315,-0.557080783961,-0.550128295314,0.949576959124,18124.641195,9.80502768339,-1.05613267
POL,2013,0.38036,-0.485585543226,-0.577878245002,0.902700211994,18261.921905,9.8125734008,-1.03646531377
POL,2014,0.38095,-0.479735031155,-0.59057210323,0.881257045826,18990.418495,9.85168984121,-0.934511195188
POL,2015,0.37375,-0.551131110668,-0.608095340934,0.851655825212,19844.95504,9.89570509966,-0.819788668516
POL,2016,0.37894,-0.499666436686,-0.662899799045,0.759077108729,20459.848255,9.92621962281,-0.740254813202
POL,2017,0.3939,-0.351321249254,-0.677826735046,0.733861704297,21510.97843,9.97631870844,-0.609675239412
POL,2018,0.39645,-0.32603513776,-0.639580832263,0.798468794894,22857.95571,10.0370545068,-0.451371857849
POL,2019,0.40058,-0.285081553261,-0.639992496613,0.797773388746,23910.28171,10.0820638425,-0.334058342231
POL,2020,0.38894,-0.40050521514,-0.720637184169,0.661543930005,23916.5,10.0823238763,-0.333380583283
POL,2021,0.39283,-0.361931499959,-0.725523472156,0.653289742558,25706.88919,10.1545142968,-0.145221573451
POL,2022,0.41308,-0.161130026329,-0.657147826933,0.768793657596,26480.109635,10.1841491503,-0.0679805122286
POL,2023,,,-0.704262900474,0.689204274074,26651.351775,10.1905951516,-0.0511794851572
POL,2024,,,-0.725855866575,0.652728243554,27593.90104,10.2253500505,0.0394065969764
PRT,1995,0.33454,-0.939942260348,-1.10615409632,0.010307477,18367.840304,9.81835660483,-1.02139181876
PRT,1996,0.34088,-0.877074045888,-1.07651396921,0.0603772161965,18940.354477,9.84905008235,-0.941391532083
PRT,1997,0.35362,-0.750742649639,-1.05081863114,0.103783199939,19685.784789,9.88765206994,-0.840778296856
PRT,1998,0.36018,-0.685692888305,-1.11346566839,-0.00204363421534,20528.266847,9.92955808594,-0.731553355135
PRT,1999,0.36125,-0.6750826376,-1.12647309899,-0.0240165041453,21209.907279,9.96222367598,-0.646412902554
PRT,2000,0.37313,-0.557279106404,-1.12635576695,-0.0238183003989,21864.892654,9.99263755434,-0.567141370464
PRT,2001,0.35916,-0.695807332903,-1.09499392377,0.0291598566436,22133.265792,10.0048369952,-0.535344427055
PRT,2002,0.34624,-0.82392363114,-1.02416833445,0.148802352513,22182.247307,10.0070475771,-0.529582708353
PRT,2003,0.33887,-0.897005451419,-1.05298837048,0.100117956461,21893.370279,9.99393914299,-0.56374887561
PRT,2004,0.35212,-0.765616832871,-1.08032136955,0.0539455453262,22231.684464,10.0092737784,-0.523780278634
PRT,2005,0.3529,-0.757882257591,-1.08686449364,0.0428925388675,22364.048465,10.0152099692,-0.508308034891
PRT,2006,0.36755,-0.612611068026,-1.10372878705,0.0144044433202,22686.643001,10.0295316162,-0.47097971769
PRT,2007,0.35974,-0.690055982053,-1.06674363501,0.0768818041608,23209.720017,10.0523264362,-0.411566699798
PRT,2008,0.37204,-0.568087679552,-0.985921493131,0.213411028541,23250.044334,10.0540623179,-0.407042252129
PRT,2009,0.34096,-0.876280756116,-1.08061446934,0.0534504249762,22502.791454,10.0213946451,-0.492188133105
PRT,2010,0.35802,-0.707111712159,-1.08369101815,0.0482533488779,22883.252524,10.0381605912,-0.448488930603
PRT,2011,0.34702,-0.816189055859,-1.10286244172,0.0158679216829,22488.21091,10.0207464913,-0.493877498201
PRT,2012,0.34354,-0.850697160957,-1.16848998569,-0.0949937489816,21665.549279,9.98347868714,-0.591013282711
PRT,2013,0.36552,-0.632740796,-1.20356219635,-0.154239663629,21569.864459,9.97905245559,-0.602549928983
PRT,2014,0.39061,-0.383945291142,-1.29100329298,-0.301949991808,21843.249659,9.9916472127,-0.56972262296
PRT,2015,0.39395,-0.350825443146,-1.32186984197,-0.35409147056,22271.325318,10.0110552698,-0.519136952631
PRT,2016,0.3986,-0.304715475127,-1.32998963949,-0.367807880825,22773.214981,10.0333403428,-0.461052552615
PRT,2017,0.40777,-0.21378463497,-1.3502348484,-0.4020072055,23565.348598,10.0675326323,-0.371932870475
PRT,2018,0.40575,-0.233815201722,-1.34147765632,-0.387214073141,24272.504982,10.0970995065,-0.294868992287
PRT,2019,0.40041,-0.286767294028,-1.33270517633,-0.372395115589,24891.266818,10.1222722907,-0.229257985717
PRT,2020,0.38215,-0.46783568457,-1.47452130922,-0.611958757163,22782.1,10.0337304189,-0.460035848092
PRT,2021,0.40253,-0.26574511506,-1.48328288537,-0.626759295333,23995.702467,10.0856300294,-0.324763338846
PRT,2022,0.41701,-0.122159666262,-1.35504152164,-0.410126903323,25522.103167,10.1473001466,-0.164024724349
PRT,2023,,,-1.32724079591,-0.363164382488,26041.307226,10.1674392958,-0.111533516482
PRT,2024,,,-1.34728865573,-0.39703033418,26327.906044,10.1783847219,-0.083005069925
ROU,1995,0.30122,-1.27034745054,-0.781824286983,0.558183297695,9202.919622,9.12727606291,-2.82264231029
ROU,1996,0.33264,-0.958782892442,-0.541001673819,0.964994152049,9593.73511,9.16886557172,-2.71424232124
ROU,1997,0.35355,-0.75143677819,-0.339600324319,1.30521243131,9153.413419,9.12188213996,-2.83670117287
ROU,1998,0.33534,-0.932009362625,-0.267766226968,1.42655855463,8984.830622,9.10329294784,-2.88515253187
ROU,1999,0.35561,-0.731009566552,-0.333138631593,1.31612787942,8968.910125,9.10151944544,-2.88977503515
ROU,2000,0.30641,-1.21888277656,-0.307937696607,1.35869869019,9198.99402,9.12684941141,-2.82375434599
ROU,2001,0.33274,-0.957791280226,-0.307868667984,1.35881529715,9690.566626,9.17890817851,-2.68806700689
ROU,2002,0.32687,-1.01599891727,-0.292742480342,1.38436728845,10589.311395,9.2676004124,-2.45689723694
ROU,2003,0.33758,-0.909797248998,-0.286723343475,1.39453514677,10888.311414,9.2954451455,-2.38432199261
ROU,2004,0.36187,-0.668934641864,-0.372262507864,1.25003766754,12092.380783,9.40033084589,-2.11094514588
ROU,2005,0.3638,-0.649796526106,-0.417676988888,1.17332101878,12735.307155,9.45213350609,-1.97592533057
ROU,2006,0.36641,-0.623915447282,-0.540995478092,0.965004618213,13839.491762,9.5352815061,-1.75920619755
ROU,2007,0.38494,-0.440169703759,-0.547915883164,0.953314287879,15061.444429,9.61989340837,-1.53867151119
ROU,2008,0.38366,-0.452862340116,-0.318259741305,1.34126212239,16740.075462,9.72556085192,-1.26325710856
ROU,2009,0.31096,-1.17376442075,-0.237612582036,1.47749575648,15948.84857,9.67714191564,-1.38945749691
ROU,2010,0.35635,-0.723671636157,-0.254659004733,1.4486999981,15417.147588,9.64323564868,-1.47783168243
ROU,2011,0.3814,-0.475272776186,-0.259197044356,1.44103409102,16189.618826,9.6921255026,-1.35040388196
ROU,2012,0.37606,-0.528224868491,-0.33478838571,1.31334102368,16569.747953,9.71533389926,-1.28991290681
ROU,2013,0.39753,-0.315325725833,-0.462916969833,1.0968991452,16675.303029,9.72168404327,-1.27336172453
ROU,2014,0.41549,-0.137232171937,-0.49202079602,1.04773535514,17424.656833,9.76564154149,-1.15878974562
ROU,2015,0.40782,-0.213288828862,-0.504368983524,1.02687611504,18060.168179,9.80146413916,-1.06542078534
ROU,2016,0.41809,-0.111450254335,-0.503351998333,1.02859406258,18685.86552,9.8355226625,-0.976649754805
ROU,2017,0.39483,-0.34209925565,-0.483232760656,1.06258058968,20334.400271,9.92006932545,-0.75628510991
ROU,2018,0.39364,-0.353899441014,-0.402514494774,1.19893434099,21551.336891,9.97819313031,-0.604789696974
ROU,2019,0.39191,-0.371054332341,-0.50443312346,1.02676776632,22508.311423,10.0216399166,-0.491548851174
ROU,2020,0.38216,-0.467736523348,-0.580810663037,0.897746609544,21808.9,9.99007342234,-0.573824591517
ROU,2021,0.39041,-0.385928515573,-0.597204989821,0.870052407585,23214.701694,10.0525410507,-0.411007322924
ROU,2022,0.38919,-0.398026184602,-0.592364983791,0.878228412994,24297.29549,10.0981203264,-0.292208300387
ROU,2023,,,-0.553557629427,0.943783938602,24830.523095,10.1198289453,-0.235626385387
ROU,2024,,,-0.556370147478,0.939032877827,25065.404948,10.1292438855,-0.211087037892
SVK,1995,0.55422,1.23843145456,-0.576936950864,0.904290298021,9850.714806,9.19529930067,-2.64534475521
SVK,1996,0.5425,1.12221450291,-0.606389156668,0.854538005874,10433.473185,9.25277449208,-2.4955399054
SVK,1997,0.555,1.24616602985,-0.634976682898,0.806246378205,10985.773809,9.30435642467,-2.36109540033
SVK,1998,0.53695,1.06718002496,-0.607084778307,0.853362923396,11390.523531,9.34053701948,-2.26679334691
SVK,1999,0.52899,0.988247692605,-0.678225930286,0.733187361657,11326.675052,9.33491584688,-2.28144451895
SVK,2000,0.5028,0.728544453377,-0.59598276155,0.872117063062,11405.188376,9.34182365155,-2.26343983526
SVK,2001,0.56729,1.36803517112,-0.583100467965,0.893878544637,11785.120668,9.37459305444,-2.17802880213
SVK,2002,0.54438,1.14085681256,-0.424675764155,1.16149830119,12307.640376,9.4179755173,-2.0649556105
SVK,2003,0.53739,1.0715431187,-0.404924458881,1.19486329656,12903.709922,9.46527013986,-1.94168566298
SVK,2004,0.53561,1.05389242127,-0.354503023966,1.28003796826,13591.603959,9.51720752513,-1.80631469669
SVK,2005,0.53116,1.00976567768,-0.375438650143,1.24467235264,14460.214009,9.57915629567,-1.64484979263
SVK,2006,0.52852,0.983587115193,-0.431347604843,1.15022785954,15739.665332,9.66393925948,-1.42386924698
SVK,2007,0.50768,0.776935129492,-0.394884543791,1.21182327545,17424.317603,9.76562207291,-1.15884048904
SVK,2008,0.4981,0.681938679251,-0.348533422942,1.29012214791,18327.220829,9.81614271063,-1.02716217082
SVK,2009,0.42593,-0.0337078566433,-0.406217459656,1.19267908826,17280.150896,9.75731377473,-1.18049545583
SVK,2010,0.447,0.175224837153,-0.454500216073,1.11111719036,18412.27693,9.82077294556,-1.01509380477
SVK,2011,0.49791,0.680054616042,-0.458199484849,1.1048681813,18995.486535,9.85195667914,-0.933815701807
SVK,2012,0.508,0.780108288581,-0.466804832926,1.09033155221,19264.417231,9.86601500646,-0.897173707914
SVK,2013,0.51198,0.819574454756,-0.494527931064,1.0435001642,19375.64444,9.87177211509,-0.882168228645
SVK,2014,0.52052,0.904258137956,-0.539123040974,0.968167642372,19880.115108,9.89747527033,-0.815174849127
SVK,2015,0.50479,0.748277536465,-0.5384261281,0.969344906078,20894.696769,9.94725066264,-0.685438958118
SVK,2016,0.4995,0.695821250267,-0.545130210631,0.958019999724,21268.311897,9.9649735396,-0.639245585723
SVK,2017,0.49083,0.609848471187,-0.506357079298,1.0235177139,21849.265372,9.99192257854,-0.569004902198
SVK,2018,0.49597,0.660817339062,-0.499067857535,1.03583106975,22705.015481,10.0303411254,-0.468869791811
SVK,2019,0.52325,0.931329151438,-0.507757476401,1.02115208579,23190.985883,10.0515189426,-0.413671372175
SVK,2020,0.4879,0.580794233275,-0.544394331673,0.959263087088,22561.3,10.0239913281,-0.485420070414
SVK,2021,0.50461,0.746492634477,-0.556435466712,0.938922536971,23924.228133,10.0826469539,-0.332538505415
SVK,2022,0.52592,0.957805197591,-0.449229627555,1.12002055948,23981.759448,10.0850487974,-0.326278277354
SVK,2023,,,-0.405203389707,1.19439211121,24487.132568,10.1059030573,-0.271923186151
SVK,2024,,,-0.444319259643,1.12831542406,24955.505156,10.1248497244,-0.222540094913
SVN,1995,0.45677,0.272105350603,-0.495284980431,1.04222131461,15540.628095,9.65121304106,-1.45703919723
SVN,1996,0.43361,0.0424479615037,-0.502349665727,1.03028725816,15983.998173,9.67934338659,-1.38371952516
SVN,1997,0.46697,0.37324979658,-0.490218056953,1.0507806415,16840.593432,9.73154752661,-1.24765328228
SVN,1998,0.47126,0.415789960623,-0.511836316305,1.01426188423,17391.204648,9.7637198774,-1.16379842141
SVN,1999,0.46069,0.310976549449,-0.482145899188,1.06441657608,18295.01802,9.81438406242,-1.03174595773
SVN,2000,0.48156,0.517926018815,-0.50098498587,1.03259255072,18880.842744,9.84590307557,-0.949593973293
SVN,2001,0.48338,0.535973361136,-0.627454047033,0.818954030045,19389.837996,9.87250439317,-0.880259599792
SVN,2002,0.47514,0.454264514582,-0.677548754645,0.734331284139,19995.403626,9.90325770742,-0.800103353089
SVN,2003,0.46931,0.396453522421,-0.70483028068,0.688245824103,20621.510469,9.93409000751,-0.719741235635
SVN,2004,0.47099,0.413112607641,-0.755107461351,0.603314834632,21548.265975,9.9780506271,-0.605161121102
SVN,2005,0.47654,0.468147085599,-0.759583460144,0.595753730343,22339.23606,10.014099876,-0.51120141116
SVN,2006,0.48615,0.563441019504,-0.779483837164,0.56213691475,23576.243913,10.0679948702,-0.370728081479
SVN,2007,0.46729,0.376422955669,-0.772335267296,0.574212673655,25121.63673,10.1314847749,-0.205246324782
SVN,2008,0.47573,0.460115026654,-0.64834760122,0.783659484745,25928.879724,10.1631126737,-0.122810537829
SVN,2009,0.41683,-0.12394456825,-0.742220969403,0.625083408314,23729.636088,10.0744800138,-0.353825032704
SVN,2010,0.44064,0.11215830025,-0.765697293819,0.585425904946,23909.705163,10.0820397293,-0.334121191569
SVN,2011,0.47148,0.417971507497,-0.73848220063,0.631399142949,24019.080453,10.0866038123,-0.322225245435
SVN,2012,0.48061,0.508505702768,-0.771200213728,0.576130068811,23274.261405,10.0551033682,-0.40432883104
SVN,2013,0.50696,0.76979552154,-0.809904193245,0.510749169702,23051.50929,10.0454865252,-0.429394423433
SVN,2014,0.44789,0.184050185871,-0.833357928035,0.471129825977,23662.4103,10.0716430047,-0.361219487764
SVN,2015,0.44907,0.195751210013,-0.827689581986,0.480705109082,24211.154133,10.0945687205,-0.301465299327
SVN,2016,0.46806,0.384058369728,-0.841397338878,0.457549209312,24929.829819,10.1238203501,-0.225223082979
SVN,2017,0.47631,0.465866377503,-0.847778911684,0.446769104191,26204.71887,10.1736947831,-0.0952290498878
SVN,2018,0.48175,0.519810082024,-0.860161364116,0.425851981889,27271.261332,10.2135887282,0.00875157751104
SVN,2019,0.47628,0.465568893839,-0.892257535328,0.371633357398,27996.606243,10.2398385762,0.077169871311
SVN,2020,0.42647,-0.0283531506798,-1.03988771618,0.122248305015,26676.9,10.1915533014,-0.048682138324
SVN,2021,0.45093,0.214195197221,-1.06641246608,0.0774412330045,28854.535347,10.270022464,0.155841949889
SVN,2022,0.45435,0.248108334989,-1.00853351523,0.175213552364,29601.221778,10.2955709157,0.222432106175
SVN,2023,,,-0.981233411397,0.221330395043,30145.163769,10.3137797836,0.269892178073
SVN,2024,,,-1.01705625047,0.160816477441,30575.995704,10.327970526,0.306879302006
SWE,1995,0.43914,0.0972841170184,-0.675895444739,0.737124146513,24896.1461,10.1224682954,-0.228747114067
SWE,1996,0.42709,-0.022205154944,-0.774238540377,0.570997559683,25284.80464,10.1379588872,-0.188372028408
SWE,1997,0.44848,0.189900697942,-0.937030966854,0.295999604853,26046.722042,10.1676472059,-0.110991613898
SWE,1998,0.4592,0.296201527439,-0.967404687796,0.244690638455,27137.165908,10.208659503,-0.00409608464758
SWE,1999,0.46017,0.305820165929,-1.31358040139,-0.340088489855,28258.775789,10.2491593357,0.101463743967
SWE,2000,0.46561,0.35976387045,-1.11336836075,-0.00187925678175,29521.916044,10.2928881832,0.215439761673
SWE,2001,0.44341,0.139625958618,-1.05777085423,0.0920391208645,29837.609443,10.3035249386,0.243163680464
SWE,2002,0.42768,-0.0163546428728,-1.0206170113,0.15480144365,30414.730709,10.3226823328,0.293096016365
SWE,2003,0.41869,-0.105500581042,-1.15396987681,-0.0704655793853,30879.654321,10.3378528098,0.332636746366
SWE,2004,0.41042,-0.18750691126,-1.16672494494,-0.0920121447021,32042.33001,10.3748131204,0.428971071629
SWE,2005,0.42105,-0.0820985327575,-1.39033177273,-0.469741143889,32815.9805,10.3986708861,0.491154579168
SWE,2006,0.42571,-0.0358894035173,-1.54478670643,-0.730654945599,34137.052877,10.438138668,0.594024443434
