country,year,household_credit_mio_eur,y_nominal_mio_eur,exports_mio_eur,imports_mio_eur,debt_ratio_latest,gdp_per_capita_eur,unemployment_rate,y_real,gc_real,gi_nominal_mio_eur,fiscal_T,household_credit_to_gdp,log_hh_credit_to_gdp,liq_raw,trade_raw,debt_raw,log_gdp_pc_raw,unemployment_raw,credit_resid_raw,output_gap_raw,gov_size_raw,gi_share_raw,pb_balance_raw,liq_z,trade_z,debt_z,log_gdp_pc_z,unemployment_z,gov_size_z,gi_share_z,credit_resid_z,output_gap_z,pb_balance_z,liq_z_lag1,credit_resid_z_lag1,trade_z_lag1,debt_z_lag1,log_gdp_pc_z_lag1,output_gap_z_lag1,unemployment_z_lag1,pb_balance_z_lag1,gov_size_z_lag1,gi_share_z_lag1,nominal_gdp_mio_eur,gdp_pc_current_pps,gdp_pc_real_index_2020,hh_currency_deposits_assets_mio_eur,hh_total_financial_assets_mio_eur,hh_total_financial_liabilities_mio_eur,gdp_pc_2020_pps_anchor,real_ppp_gdp_pc_2020pps,log_real_ppp_gdp_pc_raw,hh_currency_deposits_to_gdp,liq_fa_deposits_raw,hh_net_financial_worth_to_gdp,liq_fa_net_worth_raw,tiva2022_cons_import_content_raw,tiva2022_gfcf_import_content_raw,tiva2022_avg_import_content_raw,tiva_cf2024_cons_import_content_raw,tiva_cf2024_gfcf_import_content_raw,tiva_cf2024_avg_import_content_raw,figaro2023_cons_import_content_raw,figaro2023_gfcf_import_content_raw,figaro2023_avg_import_content_raw
POL,2009,105657.700000000,317876.900000000,117627.300000000,120680.500000000,49.700000000,8330,8.500000000,359059.600000000,70557.400000000,15774.300000000,0.376668767,0.332385587,-1.101459577,-0.504460060,0.368780000,49.700000000,9.705125474,8.500000000,,,0.196506095,0.049623927,0.376668767,1.026722264,-0.600414238,-0.352042478,-1.316520415,0.024888045,-0.006336094,1.028869287,,,,1.252377965,,-0.159741769,-0.437057943,-1.381244780,,,,-0.043018586,0.783444116,317876.900000000,14569.500000000,68.578000000,119653.100000000,268419.500000000,108063.300000000,23916.500000000,16401.457370000,9.705125474,0.376413322,0.977067478,0.504460060,-0.504460060,0.241770000,0.368780000,0.305275000,0.241770000,0.368780000,0.305275000,,,
POL,2010,124246.000000000,360890.700000000,143967.300000000,152778.200000000,53.700000000,9490,10.000000000,370437.900000000,72512.300000000,20574.800000000,0.385689906,0.344275982,-1.066311671,-0.491210220,0.372240000,53.700000000,9.739241843,10.000000000,,,0.195747519,0.057011167,0.385689906,1.049104626,-0.566104455,-0.242345104,-1.227598614,0.366453234,-0.029532515,1.710992417,,,,1.026722264,,-0.600414238,-0.352042478,-1.316520415,,0.024888045,,-0.006336094,1.028869287,360890.700000000,15891.800000000,70.958000000,134172.800000000,304154.200000000,126881.000000000,23916.500000000,16970.670070000,9.739241843,0.371782371,0.989446621,0.491210220,-0.491210220,0.260320000,0.372240000,0.316280000,0.260320000,0.372240000,0.316280000,0.264003775,0.407166681,0.335585228
POL,2011,123447.300000000,379540.600000000,160614.700000000,169296.000000000,54.800000000,9970,10.000000000,389906.100000000,71222.200000000,22848.600000000,0.391436384,0.325254531,-1.123147230,-0.434199661,0.367850000,54.800000000,9.790232095,10.000000000,,,0.182665006,0.060200674,0.391436384,1.145410008,-0.609636231,-0.212178326,-1.094696280,0.366453234,-0.429581397,2.005505179,,,,1.049104626,,-0.566104455,-0.242345104,-1.227598614,,0.366453234,,-0.029532515,1.710992417,379540.600000000,17002.300000000,74.670000000,134500.700000000,290846.600000000,126050.200000000,23916.500000000,17858.450550000,9.790232095,0.354377634,1.037392170,0.434199661,-0.434199661,0.268230000,0.367850000,0.318040000,0.268230000,0.367850000,0.318040000,0.265972916,0.389976906,0.327974911
POL,2012,136310.500000000,387660.300000000,170659.300000000,173699.000000000,54.500000000,10190,10.400000000,395800.700000000,71000.200000000,18910.300000000,0.393747567,0.351623574,-1.045194069,-0.550128295,0.373150000,54.500000000,9.805027683,10.400000000,,,0.179383715,0.048780595,0.393747567,0.949576959,-0.557080784,-0.220405629,-1.056132670,0.457537284,-0.529919658,0.950997683,,,,1.145410008,,-0.609636231,-0.212178326,-1.094696280,,0.366453234,,-0.429581397,2.005505179,387660.300000000,17524.200000000,75.783000000,157377.300000000,352429.600000000,139166.700000000,23916.500000000,18124.641195000,9.805027683,0.405967028,0.901483334,0.550128295,-0.550128295,0.268560000,0.373150000,0.320855000,0.268560000,0.373150000,0.320855000,0.268410761,0.389913261,0.329162011
POL,2013,139833.700000000,390177.000000000,178573.400000000,174214.900000000,56.900000000,10260,10.600000000,398508.900000000,72752.000000000,16736.200000000,0.389634448,0.358385297,-1.026146623,-0.577878245,0.380360000,56.900000000,9.812573401,10.600000000,,,0.182560540,0.042893866,0.389634448,0.902700212,-0.485585543,-0.154587204,-1.036465314,0.503079309,-0.432775843,0.407428830,,,,0.949576959,,-0.557080784,-0.220405629,-1.056132670,,0.457537284,,-0.529919658,0.950997683,390177.000000000,17640.500000000,76.357000000,165314.700000000,368312.600000000,142837.800000000,23916.500000000,18261.921905000,9.812573401,0.423691555,0.858749552,0.577878245,-0.577878245,0.268880000,0.380360000,0.324620000,0.268880000,0.380360000,0.324620000,0.264189808,0.400924713,0.332557261
POL,2014,143293.800000000,408714.700000000,188910.700000000,187245.900000000,51.100000000,10750,9.200000000,414132.500000000,75627.700000000,19229.800000000,0.390205197,0.350596149,-1.048120290,-0.590572103,0.380950000,51.100000000,9.851689841,9.200000000,,,0.182617158,0.047049445,0.390205197,0.881257046,-0.479735031,-0.313648397,-0.934511195,0.184285133,-0.431044543,0.791146792,,,,0.902700212,,-0.485585543,-0.154587204,-1.036465314,,0.503079309,,-0.432775843,0.407428830,408714.700000000,18251.000000000,79.403000000,176639.300000000,387958.200000000,146582.700000000,23916.500000000,18990.418495000,9.851689841,0.432182400,0.838907557,0.590572103,-0.590572103,0.274620000,0.380950000,0.327785000,0.274620000,0.380950000,0.327785000,0.268367838,0.401309385,0.334838612
POL,2015,152096.000000000,432485.800000000,203967.400000000,195024.300000000,51.100000000,11390,7.700000000,432485.800000000,77436.700000000,19570.900000000,0.389016241,0.351678598,-1.045037593,-0.608095341,0.373750000,51.100000000,9.895705100,7.700000000,,,0.179050272,0.045252122,0.389016241,0.851655825,-0.551131111,-0.313648397,-0.819788669,-0.157280055,-0.540115990,0.625185464,,,,0.881257046,,-0.479735031,-0.313648397,-0.934511195,,0.184285133,,-0.431044543,0.791146792,432485.800000000,19407.700000000,82.976000000,195173.700000000,418468.300000000,155475.700000000,23916.500000000,19844.955040000,9.895705100,0.451283487,0.795659562,0.608095341,-0.608095341,0.273620000,0.373750000,0.323685000,0.273620000,0.373750000,0.323685000,0.268761000,0.400013079,0.334387040
POL,2016,154563.600000000,427658.600000000,213429.100000000,200826.200000000,54.100000000,11270,6.300000000,445595.200000000,78950.100000000,14054.500000000,0.386692095,0.361418197,-1.017719552,-0.662899799,0.378940000,54.100000000,9.926219623,6.300000000,,,0.177178973,0.032863831,0.386692095,0.759077109,-0.499666437,-0.231375366,-0.740254813,-0.476074231,-0.597338241,-0.518724720,,,,0.851655825,,-0.551131111,-0.313648397,-0.819788669,,-0.157280055,,-0.540115990,0.625185464,427658.600000000,19706.900000000,85.547000000,208721.900000000,441432.600000000,157937.800000000,23916.500000000,20459.848255000,9.926219623,0.488057296,0.717322470,0.662899799,-0.662899799,0.286520000,0.378940000,0.332730000,0.286520000,0.378940000,0.332730000,0.278248207,0.395540640,0.336894423
POL,2017,166281.300000000,469071.200000000,242474.700000000,229250.900000000,50.400000000,12360,5.000000000,468554.300000000,81120.800000000,17719.800000000,0.396449622,0.354490534,-1.037073637,-0.677826735,0.393900000,50.400000000,9.976318708,5.000000000,,,0.173129987,0.037776355,0.396449622,0.733861704,-0.351321249,-0.332845438,-0.609675239,-0.772097394,-0.721151779,-0.065112036,,,,0.759077109,,-0.499666437,-0.231375366,-0.740254813,,-0.476074231,,-0.597338241,-0.518724720,469071.200000000,20730.100000000,89.942000000,229457.500000000,488286.300000000,170337.300000000,23916.500000000,21510.978430000,9.976318708,0.489174138,0.715036742,0.677826735,-0.677826735,0.289610000,0.393900000,0.341755000,0.289610000,0.393900000,0.341755000,0.283894638,0.408262406,0.346078522
POL,2018,172817.900000000,503951.000000000,263226.600000000,253033.200000000,48.200000000,13280,3.900000000,497819.600000000,83963.600000000,23247.000000000,0.407956528,0.342925999,-1.070240602,-0.639580832,0.396450000,48.200000000,10.037054507,3.900000000,,,0.168662704,0.046129485,0.407956528,0.798468795,-0.326035138,-0.393178994,-0.451371858,-1.022578533,-0.857756380,0.706199446,,,,0.733861704,,-0.351321249,-0.332845438,-0.609675239,,-0.772097394,,-0.721151779,-0.065112036,503951.000000000,21945.000000000,95.574000000,245114.400000000,499458.300000000,177140.900000000,23916.500000000,22857.955710000,10.037054507,0.486385383,0.720754001,0.639580832,-0.639580832,0.294020000,0.396450000,0.345235000,0.294020000,0.396450000,0.345235000,0.286660976,0.408929738,0.347795357
POL,2019,185057.300000000,538423.500000000,283280.200000000,263656.000000000,45.200000000,14190,3.300000000,520622.000000000,89417.800000000,22982.800000000,0.406889001,0.343702123,-1.067979918,-0.639992497,0.400580000,45.200000000,10.082063842,3.300000000,,,0.171751866,0.042685358,0.406889001,0.797773389,-0.285081553,-0.475452025,-0.334058342,-1.159204608,-0.763293211,0.388175629,,,,0.798468795,,-0.326035138,-0.393178994,-0.451371858,,-1.022578533,,-0.857756380,0.706199446,538423.500000000,23348.000000000,99.974000000,271266.000000000,533998.800000000,189411.800000000,23916.500000000,23910.281710000,10.082063842,0.503815305,0.685545536,0.639992497,-0.639992497,0.291990000,0.400580000,0.346285000,0.291990000,0.400580000,0.346285000,0.281594691,0.402724119,0.342159405
POL,2020,177491.300000000,531827.400000000,278857.800000000,249029.300000000,56.600000000,14310,3.200000000,510024.400000000,93751.000000000,23492.900000000,0.408818914,0.333738540,-1.097397407,-0.720637184,0.388940000,56.600000000,10.082323876,3.200000000,,,0.183816696,0.044173918,0.408818914,0.661543930,-0.400505215,-0.162814507,-0.333380583,-1.181975621,-0.394363981,0.525626290,,,,0.797773389,,-0.285081553,-0.475452025,-0.334058342,,-1.159204608,,-0.763293211,0.388175629,531827.400000000,23916.500000000,100.000000000,292789.900000000,565292.000000000,182037.400000000,23916.500000000,23916.500000000,10.082323876,0.550535568,0.596863714,0.720637184,-0.720637184,0.291930000,0.388940000,0.340435000,0.291930000,0.388940000,0.340435000,0.281997487,0.408786936,0.345392211
POL,2021,184477.600000000,583001.400000000,332532.200000000,313866.400000000,53.000000000,15770,3.400000000,545354.700000000,98412.000000000,23777.500000000,0.418923351,0.316427371,-1.150661541,-0.725523472,0.392830000,53.000000000,10.154514297,3.400000000,,,0.180455032,0.040784636,0.418923351,0.653289743,-0.361931500,-0.261542144,-0.145221573,-1.136433596,-0.497159956,0.212666720,,,,0.661543930,,-0.400505215,-0.162814507,-0.333380583,,-1.181975621,,-0.394363981,0.525626290,583001.400000000,26197.300000000,107.486000000,312469.300000000,612376.200000000,189395.000000000,23916.500000000,25706.889190000,10.154514297,0.535966637,0.623683363,0.725523472,-0.725523472,0.314910000,0.392830000,0.353870000,0.314910000,0.392830000,0.353870000,0.302875540,0.447646082,0.375260811
POL,2022,173621.400000000,661712.300000000,412594.300000000,401453.000000000,48.800000000,17520,2.900000000,574015.600000000,98977.100000000,24855.400000000,0.398787056,0.262382005,-1.337953803,-0.657147827,0.413080000,48.800000000,10.184149150,2.900000000,,,0.172429286,0.037562246,0.398787056,0.768793658,-0.161130026,-0.376724387,-0.067980512,-1.250288658,-0.742578457,-0.084882430,,,,0.653289743,,-0.361931500,-0.261542144,-0.145221573,,-1.136433596,,-0.497159956,0.212666720,661712.300000000,28144.700000000,110.719000000,318461.600000000,612517.300000000,177674.500000000,23916.500000000,26480.109635000,10.184149150,0.481268974,0.731328967,0.657147827,-0.657147827,0.338660000,0.413080000,0.375870000,0.338660000,0.413080000,0.375870000,0.322470364,0.475551041,0.399010703
POL,2023,185794.400000000,751931.700000000,435227.700000000,392084.800000000,49.500000000,19980,2.800000000,575448.400000000,103479.300000000,38428.700000000,0.416634250,0.247089463,-1.398004809,,,,,2.800000000,,,0.179823769,0.051106636,0.416634250,,,,,-1.273059671,-0.516463301,1.165779758,,,,0.768793658,,-0.161130026,-0.376724387,-0.067980512,,-1.250288658,,-0.742578457,-0.084882430,751931.700000000,29518.500000000,111.435000000,375811.500000000,720133.900000000,190576.300000000,23916.500000000,26651.351775000,10.190595152,0.499794729,0.693557807,0.704262900,-0.704262900,,,,0.338660000,0.413080000,0.375870000,0.293582428,0.444990861,0.369286645
POL,2024,193695.200000000,852229.800000000,442878.200000000,409202.000000000,54.800000000,22710,2.900000000,594143.000000000,112524.400000000,40958.500000000,0.427816770,0.227280482,-1.481570419,,,,,2.900000000,,,0.189389423,0.048060394,0.427816770,,,,,-1.250288658,-0.223956108,0.884495776,,,,,,,,,,-1.273059671,,-0.516463301,1.165779758,852229.800000000,31462.900000000,115.376000000,417720.900000000,817160.900000000,198564.900000000,23916.500000000,27593.901040000,10.225350050,0.490150544,0.713042703,0.725855867,-0.725855867,,,,0.338660000,0.413080000,0.375870000,,,
PRT,1995,25790.000000000,91015.800000000,24364.700000000,30166.900000000,62.200000000,9080,,142883.500000000,24846.300000000,4012.500000000,0.374494319,0.283357395,-1.261046298,-1.106154096,0.334540000,62.200000000,9.818356605,,,,0.173892017,0.044085752,0.374494319,0.010307477,-0.939942260,-0.009238183,-1.021391819,,-0.697849750,0.517485223,,,,,,,,,,,,,,91015.800000000,12064.000000000,80.624000000,78686.100000000,132267.900000000,31590.400000000,22782.100000000,18367.840304000,9.818356605,0.864532312,0.145566598,1.106154096,-1.106154096,0.225440000,0.334540000,0.279990000,0.225440000,0.334540000,0.279990000,,,
PRT,1996,31656.200000000,96626.800000000,25652.900000000,32525.900000000,63.300000000,9600,,147890.500000000,25558.700000000,4704.700000000,0.384114966,0.327613043,-1.115922113,-1.076513969,0.340880000,63.300000000,9.849050082,,,,0.172821784,0.048689391,0.384114966,0.060377216,-0.877074046,0.020928595,-0.941391532,,-0.730576306,0.942576065,,,,0.010307477,,-0.939942260,-0.009238183,-1.021391819,,,,-0.697849750,0.517485223,96626.800000000,12643.200000000,83.137000000,83824.900000000,142902.800000000,38882.700000000,22782.100000000,18940.354477000,9.849050082,0.867511912,0.142126036,1.076513969,-1.076513969,0.228460000,0.340880000,0.284670000,0.228460000,0.340880000,0.284670000,,,
PRT,1997,37822.800000000,103306.600000000,28052.000000000,36313.100000000,58.700000000,10220,,154398.900000000,26151.900000000,5753.800000000,0.387534775,0.366121816,-1.004789170,-1.050818631,0.353620000,58.700000000,9.887652070,,,,0.169378797,0.055696345,0.387534775,0.103783200,-0.750742650,-0.105223385,-0.840778297,,-0.835859041,1.589584320,,,,0.060377216,,-0.877074046,0.020928595,-0.941391532,,,,-0.730576306,0.942576065,103306.600000000,13210.200000000,86.409000000,84929.700000000,153736.500000000,45180.000000000,22782.100000000,19685.784789000,9.887652070,0.822113011,0.195877410,1.050818631,-1.050818631,0.235000000,0.353620000,0.294310000,0.235000000,0.353620000,0.294310000,,,
PRT,1998,48966.600000000,110683.700000000,30251.700000000,40398.800000000,55.600000000,10890,,161822.400000000,27900.000000000,5646.900000000,0.382923592,0.442401185,-0.815538151,-1.113465668,0.360180000,55.600000000,9.929558086,,,,0.172411236,0.051018352,0.382923592,-0.002043634,-0.685692888,-0.190238851,-0.731553355,,-0.743130402,1.157627778,,,,0.103783200,,-0.750742650,-0.105223385,-0.840778297,,,,-0.835859041,1.589584320,110683.700000000,13884.900000000,90.107000000,89357.900000000,179194.600000000,55952.100000000,22782.100000000,20528.266847000,9.929558086,0.807326643,0.214026930,1.113465668,-1.113465668,0.240540000,0.360180000,0.300360000,0.240540000,0.360180000,0.300360000,,,
PRT,1999,63075.600000000,119603.300000000,31673.300000000,44052.700000000,55.400000000,11710,,168144.100000000,28874.500000000,5903.700000000,0.395443938,0.527373409,-0.639846426,-1.126473099,0.361250000,55.400000000,9.962223676,,,,0.171724729,0.049360678,0.395443938,-0.024016504,-0.675082638,-0.195723719,-0.646412903,,-0.764123033,1.004561436,,,,-0.002043634,,-0.685692888,-0.190238851,-0.731553355,,,,-0.743130402,1.157627778,119603.300000000,14807.300000000,93.099000000,96800.100000000,204478.600000000,69748.700000000,22782.100000000,21209.907279000,9.962223676,0.809343053,0.211532406,1.126473099,-1.126473099,0.244180000,0.361250000,0.302715000,0.244180000,0.361250000,0.302715000,,,
PRT,2000,75531.700000000,128414.400000000,36218.800000000,50400.600000000,54.200000000,12480,,174560.800000000,30048.800000000,5916.700000000,0.394834224,0.588187150,-0.530710099,-1.126355767,0.373130000,54.200000000,9.992637554,,,,0.172139449,0.046075051,0.394834224,-0.023818300,-0.557279106,-0.228632932,-0.567141370,,-0.751441338,0.701173115,,,,-0.024016504,,-0.675082638,-0.195723719,-0.646412903,,,,-0.764123033,1.004561436,128414.400000000,15683.900000000,95.974000000,105302.600000000,225891.300000000,81251.000000000,22782.100000000,21864.892654000,9.992637554,0.820021742,0.198424424,1.126355767,-1.126355767,0.257310000,0.373130000,0.315220000,0.257310000,0.373130000,0.315220000,,,
PRT,2001,86145.400000000,135775.000000000,37253.000000000,51125.600000000,57.400000000,13100,,177953.700000000,31160.700000000,6833.700000000,0.393864850,0.634471736,-0.454962538,-1.094993924,0.359160000,57.400000000,10.004836995,,,,0.175105660,0.050331062,0.393864850,0.029159857,-0.695807333,-0.140875032,-0.535344427,,-0.660737894,1.094164793,,,,-0.023818300,,-0.557279106,-0.228632932,-0.567141370,,,,-0.751441338,0.701173115,135775.000000000,16166.800000000,97.152000000,112259.400000000,242187.300000000,93514.500000000,22782.100000000,22133.265792000,10.004836995,0.826804640,0.190186839,1.094993924,-1.094993924,0.249160000,0.359160000,0.304160000,0.249160000,0.359160000,0.304160000,,,
PRT,2002,96035.400000000,142554.300000000,38594.200000000,50228.800000000,60.000000000,13680,,179325.500000000,31979.800000000,6568.600000000,0.404522347,0.673675926,-0.395006106,-1.024168334,0.346240000,60.000000000,10.007047577,,,,0.178333812,0.046077880,0.404522347,0.148802353,-0.823923631,-0.069571739,-0.529582708,,-0.562024541,0.701434406,,,,0.029159857,,-0.695807333,-0.140875032,-0.535344427,,,,-0.660737894,1.094164793,142554.300000000,16689.400000000,97.367000000,113169.500000000,252068.100000000,106068.500000000,22782.100000000,22182.247307000,10.007047577,0.793869424,0.230836285,1.024168334,-1.024168334,0.239930000,0.346240000,0.293085000,0.239930000,0.346240000,0.293085000,,,
PRT,2003,104348.000000000,146067.900000000,39974.700000000,49329.700000000,63.900000000,13970,,177656.900000000,32563.900000000,6392.500000000,0.397257029,0.714380093,-0.336340115,-1.052988370,0.338870000,63.900000000,9.993939143,,,,0.183296568,0.043763893,0.397257029,0.100117956,-0.897005451,0.037383201,-0.563748876,,-0.410268927,0.487765421,,,,0.148802353,,-0.823923631,-0.069571739,-0.529582708,,,,-0.562024541,0.701434406,146067.900000000,17122.500000000,96.099000000,112549.600000000,267545.100000000,113737.300000000,22782.100000000,21893.370279000,9.993939143,0.770529322,0.260677569,1.052988370,-1.052988370,0.231860000,0.338870000,0.285365000,0.231860000,0.338870000,0.285365000,,,
PRT,2004,115313.100000000,152248.400000000,42122.600000000,54105.300000000,67.100000000,14520,,180834.700000000,33458.800000000,6755.100000000,0.400697807,0.757401063,-0.277862360,-1.080321370,0.352120000,67.100000000,10.009273778,,,,0.185024224,0.044368939,0.400697807,0.053945545,-0.765616833,0.125141101,-0.523780279,,-0.357439104,0.543634152,,,,0.100117956,,-0.897005451,0.037383201,-0.563748876,,,,-0.410268927,0.487765421,152248.400000000,17549.700000000,97.584000000,114772.600000000,290614.000000000,126136.800000000,22782.100000000,22231.684464000,10.009273778,0.753850944,0.282560618,1.080321370,-1.080321370,0.239880000,0.352120000,0.296000000,0.239880000,0.352120000,0.296000000,,,
PRT,2005,126549.100000000,158552.700000000,42942.700000000,56857.500000000,72.200000000,15100,,182248.500000000,34392.700000000,6468.000000000,0.406501435,0.798151656,-0.225456655,-1.086864494,0.352900000,72.200000000,10.015209969,,,,0.188713213,0.040794007,0.406501435,0.042892539,-0.757882258,0.265005254,-0.508308035,,-0.244633869,0.213532029,,,,0.053945545,,-0.765616833,0.125141101,-0.523780279,,,,-0.357439104,0.543634152,158552.700000000,18614.700000000,98.165000000,115715.600000000,309161.900000000,136836.600000000,22782.100000000,22364.048465000,10.015209969,0.729824216,0.314951574,1.086864494,-1.086864494,0.242580000,0.352900000,0.297740000,0.242580000,0.352900000,0.297740000,,,
PRT,2006,139326.800000000,166260.500000000,50472.400000000,63494.300000000,73.700000000,15800,,185210.100000000,34267.100000000,5579.700000000,0.410751201,0.838003013,-0.176733583,-1.103728787,0.367550000,73.700000000,10.029531616,,,,0.185017448,0.033559986,0.410751201,0.014404443,-0.612611068,0.306141769,-0.470979718,,-0.357646307,-0.454443186,,,,0.042892539,,-0.757882258,0.265005254,-0.508308035,,,,-0.244633869,0.213532029,166260.500000000,19624.200000000,99.581000000,121544.200000000,336521.100000000,153014.600000000,22782.100000000,22686.643001000,10.029531616,0.731046761,0.313277853,1.103728787,-1.103728787,0.249350000,0.367550000,0.308450000,0.249350000,0.367550000,0.308450000,,,
PRT,2007,152303.400000000,175483.400000000,54740.600000000,68003.200000000,72.700000000,16640,,189852.600000000,34455.000000000,5644.700000000,0.416355051,0.867907734,-0.141669868,-1.066743635,0.359740000,72.700000000,10.052326436,,,,0.181482898,0.032166575,0.416355051,0.076881804,-0.690055982,0.278717425,-0.411566700,,-0.465728959,-0.583107939,,,,0.014404443,,-0.612611068,0.306141769,-0.470979718,,,,-0.357646307,-0.454443186,175483.400000000,20321.800000000,101.877000000,131346.100000000,353425.300000000,166229.500000000,22782.100000000,23209.720017000,10.052326436,0.748481623,0.289708628,1.066743635,-1.066743635,0.253150000,0.359740000,0.306445000,0.253150000,0.359740000,0.306445000,,,
PRT,2008,159241.500000000,179102.800000000,55989.500000000,73100.200000000,75.500000000,16960,,190458.700000000,34641.200000000,6650.700000000,0.416747812,0.889106703,-0.117538025,-0.985921493,0.372040000,75.500000000,10.054062318,,,,0.181883001,0.037133423,0.416747812,0.213411029,-0.568087680,0.355505588,-0.407042252,,-0.453494230,-0.124479085,,,,0.076881804,,-0.690055982,0.278717425,-0.411566700,,,,-0.465728959,-0.583107939,179102.800000000,20693.800000000,102.054000000,144730.900000000,347716.400000000,171135.100000000,22782.100000000,23250.044334000,10.054062318,0.808088427,0.213083787,0.985921493,-0.985921493,0.262980000,0.372040000,0.317510000,0.262980000,0.372040000,0.317510000,,,
PRT,2009,161699.300000000,175416.400000000,47877.700000000,59990.600000000,87.600000000,16600,11.200000000,184512.400000000,35604.400000000,7205.500000000,0.403832253,0.921802636,-0.081424139,-1.080614469,0.340960000,87.600000000,10.021394645,11.200000000,,,0.192964809,0.041076547,0.403832253,0.053450425,-0.876280756,0.687340146,-0.492188133,0.639705385,-0.114624742,0.239621186,,,,0.213411029,,-0.568087680,0.355505588,-0.407042252,,,,-0.453494230,-0.124479085,175416.400000000,19984.400000000,98.774000000,145588.500000000,366032.800000000,176475.300000000,22782.100000000,22502.791454000,10.021394645,0.829959456,0.186378427,1.080614469,-1.080614469,0.228100000,0.340960000,0.284530000,0.228100000,0.340960000,0.284530000,,,
PRT,2010,163781.400000000,179860.400000000,54007.700000000,67738.400000000,99.900000000,17010,12.600000000,187718.600000000,35167.400000000,9478.700000000,0.404687747,0.910602890,-0.093648383,-1.083691018,0.358020000,99.900000000,10.038160591,12.600000000,,,0.187341052,0.052700316,0.404687747,0.048253349,-0.707111712,1.024659572,-0.448488931,0.958499561,-0.286593045,1.312937015,,,,0.053450425,,-0.876280756,0.687340146,-0.492188133,,0.639705385,,-0.114624742,0.239621186,179860.400000000,20662.000000000,100.444000000,148714.500000000,373702.500000000,178789.400000000,22782.100000000,22883.252524000,10.038160591,0.826832922,0.190152634,1.083691018,-1.083691018,0.246420000,0.358020000,0.302220000,0.246420000,0.358020000,0.302220000,0.229861618,0.360226394,0.295044006
PRT,2011,159816.200000000,176318.000000000,60673.700000000,68051.800000000,114.000000000,16670,13.500000000,184501.900000000,33833.900000000,6139.800000000,0.423005592,0.906408875,-0.098264778,-1.102862442,0.347020000,114.000000000,10.020746491,13.500000000,,,0.183379683,0.034822310,0.423005592,0.015867922,-0.816189056,1.411342817,-0.493877498,1.163438674,-0.407727342,-0.337882690,,,,0.048253349,,-0.707111712,1.024659572,-0.448488931,,0.958499561,,-0.286593045,1.312937015,176318.000000000,19941.700000000,98.710000000,157821.000000000,375855.000000000,181400.500000000,22782.100000000,22488.210910000,10.020746491,0.895092957,0.110827703,1.102862442,-1.102862442,0.250390000,0.347020000,0.298705000,0.250390000,0.347020000,0.298705000,0.232454827,0.338203015,0.285328921
PRT,2012,151989.400000000,168538.800000000,63578.700000000,64411.500000000,128.600000000,16000,16.600000000,177027.900000000,32636.400000000,4158.600000000,0.426315483,0.901806587,-0.103355209,-1.168489986,0.343540000,128.600000000,9.983478687,16.600000000,,,0.184357381,0.024674437,0.426315483,-0.094993749,-0.850697161,1.811738234,-0.591013283,1.869340064,-0.377830424,-1.274917139,,,,0.015867922,,-0.816189056,1.411342817,-0.493877498,,1.163438674,,-0.407727342,-0.337882690,168538.800000000,19520.900000000,95.099000000,155161.600000000,371962.000000000,175026.100000000,22782.100000000,21665.549279000,9.983478687,0.920628366,0.082698836,1.168489986,-1.168489986,0.245700000,0.343540000,0.294620000,0.245700000,0.343540000,0.294620000,0.228787802,0.325268559,0.277028180
PRT,2013,145935.000000000,170675.600000000,67526.000000000,65653.000000000,130.800000000,16300,17.200000000,175285.800000000,31933.700000000,3721.200000000,0.447433025,0.855043134,-0.156603362,-1.203562196,0.365520000,130.800000000,9.979052456,17.200000000,,,0.182180759,0.021802765,0.447433025,-0.154239664,-0.632740796,1.872071790,-0.602549929,2.005966139,-0.444389145,-1.540081636,,,,-0.094993749,,-0.850697161,1.811738234,-0.591013283,,1.869340064,,-0.377830424,-1.274917139,170675.600000000,20153.900000000,94.679000000,159126.900000000,374524.300000000,169105.600000000,22782.100000000,21569.864459000,9.979052456,0.932335378,0.070062682,1.203562196,-1.203562196,0.243160000,0.365520000,0.304340000,0.243160000,0.365520000,0.304340000,0.221220525,0.345923252,0.283571889
PRT,2014,140163.700000000,173186.700000000,69595.200000000,69336.300000000,132.500000000,16620,14.600000000,176585.400000000,31787.200000000,3449.300000000,0.443435322,0.809321386,-0.211559178,-1.291003293,0.390610000,132.500000000,9.991647213,14.600000000,,,0.180010352,0.019916656,0.443435322,-0.301949992,-0.383945291,1.918693175,-0.569722623,1.413919812,-0.510757792,-1.714241165,,,,-0.154239664,,-0.632740796,1.872071790,-0.602549929,,2.005966139,,-0.444389145,-1.540081636,173186.700000000,20580.300000000,95.879000000,165033.200000000,388424.200000000,164839.600000000,22782.100000000,21843.249659000,9.991647213,0.952920750,0.048223538,1.291003293,-1.291003293,0.252110000,0.390610000,0.321360000,0.252110000,0.390610000,0.321360000,0.228169397,0.373615878,0.300892638
