freq,int_rt,geo,time,value,status,dataset,dataset_label,dataset_updated,source_url,downloaded_at_utc
A,IRT_DTD,DK,2016,-0.2593,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059023+00:00
A,IRT_DTD,DK,2017,-0.4742,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059025+00:00
A,IRT_DTD,DK,2018,-0.51,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059028+00:00
A,IRT_DTD,DK,2019,-0.5777,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059030+00:00
A,IRT_DTD,DK,2020,-0.4194,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059032+00:00
A,IRT_DTD,DK,2021,-0.369,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059034+00:00
A,IRT_DTD,DK,2022,0.1307,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059037+00:00
A,IRT_DTD,DK,2023,3.0599,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059040+00:00
A,IRT_DTD,DK,2024,3.4443,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059043+00:00
A,IRT_DTD,EA,1995,6.0877,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059050+00:00
A,IRT_DTD,EA,1996,4.57893,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059052+00:00
A,IRT_DTD,EA,1997,4.02052,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059055+00:00
A,IRT_DTD,EA,1998,3.72649,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059057+00:00
A,IRT_DTD,EA,1999,2.7364,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059059+00:00
A,IRT_DTD,EA,2000,4.1244,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059062+00:00
A,IRT_DTD,EA,2001,4.3872,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059064+00:00
A,IRT_DTD,EA,2002,3.2866,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059066+00:00
A,IRT_DTD,EA,2003,2.3177,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059068+00:00
A,IRT_DTD,EA,2004,2.0489,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059072+00:00
A,IRT_DTD,EA,2005,2.0878,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059075+00:00
A,IRT_DTD,EA,2006,2.8335,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059077+00:00
A,IRT_DTD,EA,2007,3.8663,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059079+00:00
A,IRT_DTD,EA,2008,3.8695,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059081+00:00
A,IRT_DTD,EA,2009,0.7079,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059084+00:00
A,IRT_DTD,EA,2010,0.4377,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059086+00:00
A,IRT_DTD,EA,2011,0.871,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059089+00:00
A,IRT_DTD,EA,2012,0.2289,,irt_st_a,Money market interest rates - annual data,2026-03-27T11:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_st_a?format=JSON&lang=en,2026-04-25T05:36:41.059092+00:00
