freq,int_rt,geo,time,value,status,dataset,dataset_label,dataset_updated,source_url,downloaded_at_utc
A,IRT_M3,LT,2007,5.10989,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196408+00:00
A,IRT_M3,LT,2008,6.04454,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196413+00:00
A,IRT_M3,LT,2009,7.07104,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196419+00:00
A,IRT_M3,LT,2010,1.80438,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196424+00:00
A,IRT_M3,LT,2011,1.67408,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196430+00:00
A,IRT_M3,LT,2012,1.0806,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196435+00:00
A,IRT_M3,LT,2013,0.51003,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196441+00:00
A,IRT_M3,LT,2014,0.33793,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196446+00:00
A,IRT_M3,LU,1995,4.68838,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196585+00:00
A,IRT_M3,LU,1996,3.17751,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196590+00:00
A,IRT_M3,LU,1997,3.44564,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196595+00:00
A,IRT_M3,LU,1998,3.54268,d,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196600+00:00
A,IRT_M3,LV,1998,8.39,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196605+00:00
A,IRT_M3,LV,1999,8.44,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196611+00:00
A,IRT_M3,LV,2000,5.4,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196616+00:00
A,IRT_M3,LV,2001,6.86,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196621+00:00
A,IRT_M3,LV,2002,4.35,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196626+00:00
A,IRT_M3,LV,2003,3.84,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196631+00:00
A,IRT_M3,LV,2004,4.23,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196637+00:00
A,IRT_M3,LV,2005,3.07,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196642+00:00
A,IRT_M3,LV,2006,4.38,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196647+00:00
A,IRT_M3,LV,2007,8.68,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196652+00:00
A,IRT_M3,LV,2008,8.0,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196658+00:00
A,IRT_M3,LV,2009,13.09,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196663+00:00
A,IRT_M3,LV,2010,1.99,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196668+00:00
A,IRT_M3,LV,2011,0.96,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196673+00:00
A,IRT_M3,LV,2012,0.89,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196679+00:00
A,IRT_M3,LV,2013,0.36,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196684+00:00
A,IRT_M3,MT,1995,4.81356,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196689+00:00
